gRNA_id,Gene,bm1,bm2,bm3,bm4,bm5,LFC_avg_bm,LFC_median_bm,LFC_concordant_mean_bm,LFC_directional_bm,z_score_avg_bm,z_score_median_bm,z_score_concordant_mean_bm,Input_median,d15-1,d15-2,d15-3,LFC_avg_d15,LFC_median_d15,LFC_concordant_mean_d15,LFC_directional_d15,z_score_avg_d15,z_score_median_d15,z_score_concordant_mean_d15,input,LFC_avg_input,LFC_median_input,LFC_concordant_mean_input,LFC_directional_input,z_score_avg_input,z_score_median_input,z_score_concordant_mean_input,spleen1,spleen2,spleen3,spleen4,spleen5,LFC_avg_spleen,LFC_median_spleen,LFC_concordant_mean_spleen,LFC_directional_spleen,z_score_avg_spleen,z_score_median_spleen,z_score_concordant_mean_spleen,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,sensor_reads_input,corr_perc_input,target_base_edit_perc_input,byproduct_INDEL_perc_input,byproduct_sub_perc_input,sensor_reads_d15,corr_perc_d15,target_base_edit_perc_d15,byproduct_INDEL_perc_d15,byproduct_sub_perc_d15,sensor_reads_bm,corr_perc_bm,target_base_edit_perc_bm,byproduct_INDEL_perc_bm,byproduct_sub_perc_bm,sensor_reads_spleen,corr_perc_spleen,target_base_edit_perc_spleen,byproduct_INDEL_perc_spleen,byproduct_sub_perc_spleen,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_14690,controlsgRNA,-0.40281746547661995,-0.4961697014250573,-0.8641720149077601,-0.25013656588772304,-0.14618657748760264,-0.43189646503695267,-0.40281746547661995,-0.43189646503695267,True,-0.731938276649934,-0.5806374337532222,-0.4911211561637756,3997.761125344874,-0.6571801786739091,-0.41535401332824057,-0.29722489166523314,-0.45658636122246093,-0.41535401332824057,-0.45658636122246093,True,-0.38366268747826504,-0.3517769563349462,-0.36934633785885707,0.0,0.0,0.0,0.0,True,,,,-0.8017018738792827,-0.1570562674739311,-0.43966661010550306,-0.11224555304835575,-0.3319106923536824,-0.368516199372151,-0.3319106923536824,-0.368516199372151,True,-0.7146194277100829,-0.6224365136094043,-0.5844747649809611,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6212189586690602,0.6463059150437851,0.9999935409454064,1.0,0.48792369941022024,0.515326445631864,0.8117793593525356,1.0,0.9999935409454064,0.8117793593525356,0.7932128543754121,0.42252929002306916,0.9999998615455512,0.9999999999999999,0.6973497573442805,0.30607966233333395,0.910428849866144,1.0,0.9999998615455512,0.910428849866144,0.8478718562013282,0.46227401616307906,0.9931458502545153,0.9999999995778844,0.714358832425678,0.28793172751224605,0.9131516786562335,1.0,0.9931458502545153,0.9131516786562335
gRNA_14691,controlsgRNA,-0.429012674553656,-0.7324905385387817,-0.4420954114293516,-0.36124207822956844,-0.47168147770786095,-0.48730443609184376,-0.4420954114293516,-0.48730443609184376,True,-0.8358076240376072,-0.649586796430515,-0.568431354831473,2510.1723248551475,-1.1816064482193367,-0.8936548742310456,-0.9697734317617391,-1.0150115847373737,-0.9697734317617391,-1.0150115847373737,True,-1.149506353715684,-1.125467021162873,-1.1312475711420449,0.0,0.0,0.0,0.0,True,,,,-0.13988206158762542,-0.4895176477954591,-0.1543191812917254,-0.08121930696818776,-0.4651666499493309,-0.26602096951846577,-0.1543191812917254,-0.26602096951846577,True,-0.5167200914836781,-0.28672195612480594,-0.4142159172061544,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9896299571056577,0.05663525957105783,0.9999935409454064,0.6297887018552233,0.9742345461120219,0.026633168599175774,1.0,0.3109858315667019,0.6297887018552233,0.3109858315667019,0.6600127241678422,0.6957390316460249,0.925988001071301,0.9999999999999999,0.48022806874114005,0.5227007218365511,0.7108887946719239,1.0,0.925988001071301,0.7108887946719239,0.9103264777954014,0.4304645594058967,0.9999999963825513,0.9999999995778844,0.7744632548312478,0.22733375185292148,0.9406560104884236,1.0,0.9999999963825513,0.9406560104884236
gRNA_14692,controlsgRNA,0.9812466327980753,-0.2924326839087358,-0.3148836699912754,-0.19878370784688074,0.0958306504118922,0.054195444292615136,-0.19878370784688074,,False,0.17930334492958833,-0.22247212719280202,,5961.057279660273,-1.421640757071133,-0.7278340054228505,-1.206500069984156,-1.118658277492713,-1.206500069984156,-1.118658277492713,True,-1.2916510130731291,-1.455818091098869,-1.2726604939662727,0.0,0.0,0.0,0.0,True,,,,-0.10472992504753943,-0.3312178163106521,-0.5798343765616061,-0.3146049126230967,-0.08226076405969697,-0.2825295589205183,-0.3146049126230967,-0.2825295589205183,True,-0.5485951249790344,-0.5897220997872671,-0.441638982786799,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.989489472488569,0.023347713899929252,0.9999935409454064,0.337643862552823,0.9879912182487742,0.012767300626101923,1.0,0.19202020141657292,0.337643862552823,0.19202020141657292,0.6942043404338155,0.6478190198375502,0.9561202637476727,0.9999999999999999,0.5253749689719334,0.4769178791353413,0.7656627454784765,1.0,0.9561202637476727,0.7656627454784765,0.1594711983390861,0.9109101825406167,0.36561689375302664,0.9999999995778844,0.11638440867346583,0.8866071859140083,0.2805162670591228,1.0,0.36561689375302664,0.2805162670591228
gRNA_14693,controlsgRNA,-0.17784840597128937,-0.4116696561439413,-0.2118451844877175,-1.2701981662090596,0.5442295797557518,-0.30546636661125115,-0.2118451844877175,-0.5178903532030019,True,-0.4949288434651818,-0.24540052805912613,-0.6111075850430939,1699.489938976753,-0.6731989208495114,-0.5945784419841976,-0.7290169382960782,-0.6655981003765957,-0.6731989208495114,-0.6655981003765957,True,-0.6703086158138911,-0.7115984859980733,-0.6545166617024871,0.0,0.0,0.0,0.0,True,,,,-0.33841061364748537,-0.20604998042372788,-0.48425105756510256,-0.5393531901227185,-0.5828158355405159,-0.4301761354599101,-0.48425105756510256,-0.4301761354599101,True,-0.833673362619536,-0.9104169355798645,-0.6869005040827365,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8665040279691761,0.3711655107225237,0.9999935409454064,1.0,0.7626904108487693,0.23936418712632612,1.0,0.9058995776386524,0.9999935409454064,0.9058995776386524,0.9138610589679712,0.3615517775607772,0.9999998615455512,0.9999999999999999,0.8079733554556464,0.19418661702043732,1.0,0.9482359480478497,0.9999998615455512,0.9482359480478497,0.5017691908991627,0.401558930704045,0.7796083296615091,0.9999999995778844,0.5479171834011552,0.45651551993511147,0.7913667348369521,1.0,0.7796083296615091,0.7913667348369521
gRNA_14694,controlsgRNA,0.3460200863497002,0.4517082237823476,-0.22491565012873976,-0.06044205523669801,-0.28925423341080786,0.04462327427116045,-0.06044205523669801,,False,0.1613590846673353,0.020375825973449536,,7936.660823332242,-0.38979730399754337,-0.6017780384458273,-0.2477455247833995,-0.4131069557422567,-0.38979730399754337,-0.4131069557422567,True,-0.3240335269450218,-0.3161126714245732,-0.31002413810348955,0.0,0.0,0.0,0.0,True,,,,0.36929719672513744,0.34459845527700456,0.22135848382859874,-0.13648022550323582,-0.011014804047974353,0.1575518212559061,0.22135848382859874,,False,0.3011206437142055,0.4234497201481474,,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5666818947779217,0.6992644710819129,0.9899855961745024,1.0,0.4309153148178718,0.5723118912981643,0.7565537256300797,1.0,0.9899855961745024,0.7565537256300797,0.03499628349145012,0.996158454778158,0.09972656421231903,0.9999999999999999,0.011373890885986825,0.9890106936680665,0.035343660934967325,1.0,0.09972656421231903,0.035343660934967325,0.20112289502197003,0.9471246245580671,0.4262544108368322,0.9999999995778844,0.1053241819054872,0.8960366584348531,0.26175514710827663,1.0,0.4262544108368322,0.26175514710827663
gRNA_14695,controlsgRNA,-0.9797457199325817,0.643172803961292,0.17815454308640297,-0.07525373438881455,-0.4104831633381999,-0.12883105412238025,-0.07525373438881455,,False,-0.1638032980872272,-0.005624918539718038,,2643.413192237141,-0.09569890947837108,-0.05546438954424645,0.5106720422694961,0.11983624774895955,-0.05546438954424645,-0.07558164951130876,True,0.4068632156644714,0.15044756376406476,0.15048684215450978,0.0,0.0,0.0,0.0,True,,,,-0.040304269484568445,-0.0640900090832942,0.02312856574500644,-0.06764269753309536,0.28202925072464996,0.026624168073739678,-0.040304269484568445,,False,0.0483235555431793,-0.07119101416085388,,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.10137339967406349,0.9719587601981893,0.34969172731603554,1.0,0.05542979199022992,0.94592480475849,0.192977794336356,1.0,0.34969172731603554,0.192977794336356,0.12650928769240188,0.9859359256569071,0.288287831347534,0.9999999999999999,0.048261177345904446,0.9526334229349941,0.11707227536812949,1.0,0.288287831347534,0.11707227536812949,0.27960122692974826,0.6856629091582737,0.5376583869400785,0.9999999995778844,0.2755417035181341,0.7276736864175806,0.5128895075387051,1.0,0.5376583869400785,0.5128895075387051
gRNA_14696,controlsgRNA,-0.21535410525592474,-0.5769313997088755,0.06614872220447664,-0.8716763443708868,0.8351065688544527,-0.15254131165535154,-0.21535410525592474,,False,-0.20825121649058462,-0.25156016407838644,,3057.048495394896,0.09287329158919884,-0.3386413019075026,-0.31649234181007996,-0.18742011737612793,-0.31649234181007996,-0.32756682185879127,True,-0.01451879079479821,-0.21381589201652987,-0.19331534566965197,0.0,0.0,0.0,0.0,True,,,,0.13321584647699278,-0.3571131237008161,-0.2513651307091438,-0.4032646261281051,-0.031512242574976174,-0.1820078553272097,-0.2513651307091438,-0.2608137807782603,True,-0.354506303032284,-0.4701751953563541,-0.4055660516824717,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3114549886739185,0.8812931839875302,0.6979210753720227,1.0,0.20306751136127316,0.8000266250271815,0.4544844301895161,1.0,0.6979210753720227,0.4544844301895161,0.4489912368196396,0.8182167335662156,0.737208318970238,0.9999999999999999,0.3005608410354838,0.7018051772434507,0.5067752297279906,1.0,0.737208318970238,0.5067752297279906,0.2802687336177005,0.6409143972524846,0.5376583869400785,0.9999999995778844,0.3146180082775739,0.6895126690465884,0.5687325534248451,1.0,0.5376583869400785,0.5687325534248451
gRNA_14697,controlsgRNA,0.7260301616205453,0.4008710649971665,-0.7691458978194472,-1.0719031457473824,-0.7710939093993886,-0.2970483452697013,-0.7691458978194472,,False,-0.479148182914084,-1.223698350711714,,1246.2569483239477,-1.0603902745454776,-0.9330720991456765,-0.6244043788869947,-0.8726222508593829,-0.9330720991456765,-0.8726222508593829,True,-0.9542286962992793,-1.0742504593562472,-0.9369751698970541,0.0,0.0,0.0,0.0,True,,,,-0.2817002937475605,0.03343211989397686,-0.31816371978165947,-0.5873803343298386,0.5562746666789077,-0.11950751225723481,-0.2817002937475605,,False,-0.23382969764169773,-0.5275200299983224,,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9558161130650704,0.13740891086996562,0.9999935409454064,0.9064166752124048,0.9224445728589122,0.07960873254696638,1.0,0.5230802890570301,0.9064166752124048,0.5230802890570301,0.2291911106691451,0.7591834044080659,0.4410084667627173,0.9999999999999999,0.2258176622616868,0.7779652662466028,0.40432114766854405,1.0,0.4410084667627173,0.40432114766854405,0.32441877148256393,0.33916720787111476,0.6038686043437823,0.9999999995778844,0.5145527403198698,0.49239429445311506,0.7710944988007056,1.0,0.6038686043437823,0.7710944988007056
gRNA_14698,controlsgRNA,-0.1435958136739505,-0.17951888781620087,0.14270546026754402,-1.0081102413257321,-1.4675405306756841,-0.5312120026448047,-0.17951888781620087,-0.6996913683728919,True,-0.9181179883481643,-0.18865424209242954,-0.8647727587208902,4705.168461405097,-1.4942529978306311,-1.356676917065391,-1.4892102765672084,-1.44671339715441,-1.4892102765672084,-1.44671339715441,True,-1.741557150887407,-1.85033904542759,-1.7202505914942292,0.0,0.0,0.0,0.0,True,,,,-0.7340641046486986,-0.7441747532474452,-0.49341070850002405,-0.9230098473251765,-1.839085033739816,-0.946748889492232,-0.7441747532474452,-0.946748889492232,True,-1.831079830038338,-1.4017701987733753,-1.5449997738629426,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.999933895622288,0.0011533372724197499,0.9999935409454064,0.0748221550266653,0.9997192277644742,0.000354627179860959,1.0,0.026667963925544116,0.0748221550266653,0.026667963925544116,0.9993558400484457,0.0025083273018626988,0.9999998615455512,0.11789138318754684,0.99929453072348,0.0008518522686882269,1.0,0.04003705662834667,0.11789138318754684,0.04003705662834667,0.7546088683036982,0.17208524068417427,0.946915991808892,0.9999999995778844,0.809244639801908,0.193108405574062,0.9628986853339158,1.0,0.946915991808892,0.9628986853339158
gRNA_14699,controlsgRNA,0.37808489211644986,-0.06647898379394646,0.35805260293979385,-0.1780330685047309,-0.33360119123084175,0.03160485030534492,-0.06647898379394646,,False,0.13695437943086847,0.009778469964773611,,1723.0345099197557,0.07762838804640246,-0.31680602947198977,0.48733150670637887,0.08271795509359718,0.07762838804640246,0.28247994737639065,True,0.35595790527621846,0.3361779986993796,0.6390170173191358,0.0,0.0,0.0,0.0,True,,,,-0.33001091270233324,-0.23638069624696378,-0.6581344620965449,-0.49361462435416303,-0.4811646063518313,-0.43986106035036726,-0.4811646063518313,-0.43986106035036726,True,-0.8523731617219928,-0.9045823852848356,-0.7029885128123983,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11774848622998131,0.9545069219154707,0.3862135066673369,1.0,0.07144723003480392,0.9300412132535414,0.22028862913610492,1.0,0.3862135066673369,0.22028862913610492,0.9210059101634888,0.33563989156767016,0.9999998615455512,0.9999999999999999,0.8229611835002864,0.17856803274049027,1.0,0.9224497810128774,0.9999998615455512,0.9224497810128774,0.23167042807228722,0.9413084569908774,0.475521650701498,0.9999999995778844,0.12112509786095199,0.8802420062173753,0.2864341936837607,1.0,0.475521650701498,0.2864341936837607
gRNA_14700,controlsgRNA,-0.09644296690671264,1.1346484797956584,-1.0190947695825932,-0.6117458834102648,-0.06301997634369988,-0.13113102328952242,-0.09644296690671264,-0.44757589906081763,True,-0.16811488524435592,-0.042820959276884805,-0.5129985167006049,2726.8893983077874,-0.42862627470016657,-0.57814830465919,-0.5959111832664703,-0.5342285875419422,-0.57814830465919,-0.5342285875419422,True,-0.4901439221278654,-0.5789557340360133,-0.4752794252207058,0.0,0.0,0.0,0.0,True,,,,-0.17075791507895596,0.4373741634743507,-0.7468096414372968,-0.3439915617610559,-0.243996071560117,-0.21363620527261498,-0.243996071560117,-0.37638879745935644,True,-0.4155747983082824,-0.45624490996996375,-0.5975522465499586,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7368308886440222,0.5539574072419104,0.9999935409454064,1.0,0.5987654508492285,0.40370343670849446,0.9005432380772397,1.0,0.9999935409454064,0.9005432380772397,0.4011203491542043,0.5955536752698383,0.6803145042269584,0.9999999999999999,0.4027366778873478,0.6017056126990821,0.623164571545855,1.0,0.6803145042269584,0.623164571545855,0.19746130275739107,0.5630010706678015,0.4226064596044167,0.9999999995778844,0.3073215548871514,0.6998148032252989,0.5582265924520239,1.0,0.4226064596044167,0.5582265924520239
gRNA_14701,controlsgRNA,-1.4998183701652092,-1.0682409524331524,-1.4326077541546929,-0.9986778935925861,-2.3825213338365216,-1.4763732608364326,-1.4326077541546929,-1.4763732608364326,True,-2.6899439764757385,-2.3883537583559966,-1.9484693869275822,2066.036100248502,-0.7431442246787331,-0.4578655005374827,-0.7225356114639044,-0.6411817788933734,-0.7225356114639044,-0.6411817788933734,True,-0.6368232280245569,-0.7804476389871541,-0.6212036509949593,0.0,0.0,0.0,0.0,True,,,,-2.2422897545850073,-1.591158541707172,-1.1953263296249645,-0.8550641638449562,-0.882803235958323,-1.3533284051440846,-1.1953263296249645,-1.3533284051440846,True,-2.6161096932389594,-2.2546158720624443,-2.220384959715417,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8437037082466969,0.37725587378652237,0.9999935409454064,1.0,0.7475368897005644,0.2551935764273733,1.0,0.9499814779452691,0.9999935409454064,0.9499814779452691,0.9999990265524107,7.546812394358491e-06,0.9999998615455512,0.0028376014602787924,1.0,1.2177044267198994e-06,1.0,0.00036321617885915484,0.0028376014602787924,0.00036321617885915484,0.9999863814454703,0.000301746771600023,0.9999999963825513,0.03781892870720289,0.9999557637099725,5.251625054686697e-05,1.0,0.006582036735207328,0.03781892870720289,0.006582036735207328
gRNA_14702,controlsgRNA,-0.8399171072426059,0.5860777356484321,0.21957302181991614,0.13844991650339009,0.19890587106299687,0.060617887558425856,0.19890587106299687,0.2857516362586838,True,0.19134303846020403,0.47564083019645775,0.5102062021272814,4121.9052266807075,-0.2821497748958452,-0.3380416822620849,-0.5732398490504619,-0.3978104354027973,-0.3380416822620849,-0.3978104354027973,True,-0.30305534987825117,-0.24388790980122188,-0.28915395312470477,0.0,0.0,0.0,0.0,True,,,,-0.44941462639298313,0.28231917141460877,-0.07188788171756554,-0.08143612890212935,-0.061452438214390455,-0.07637438076249195,-0.07188788171756554,-0.16604776880676714,True,-0.1505475965686893,-0.13089588598249535,-0.2481465109925025,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5507523748460303,0.7203075092248188,0.9814355115739687,1.0,0.4110754919387702,0.591861421605064,0.7436171472678489,1.0,0.9814355115739687,0.7436171472678489,0.24035945788137328,0.9182441621973513,0.45644018264341596,0.9999999999999999,0.13970707576774682,0.862250140882155,0.27873357998123316,1.0,0.45644018264341596,0.27873357998123316,0.13540783497920134,0.8868090625766161,0.3325897391199359,0.9999999995778844,0.09679277035706213,0.904724309870075,0.24927453187846138,1.0,0.3325897391199359,0.24927453187846138
gRNA_14703,controlsgRNA,-0.13822624369654896,0.6123419858433171,2.130262193800565,0.312169659455597,0.40465203552481227,0.6642399261855486,0.40465203552481227,0.8648564686560729,True,1.3229099597413159,0.8368121330444124,1.3182254959164847,1443.710281914131,-0.756353649636668,-0.739147433374242,-1.0443889727377982,-0.8466300185829029,-0.756353649636668,-0.8466300185829029,True,-0.9185820499407584,-0.827640575014118,-0.9015120264119095,0.0,0.0,0.0,0.0,True,,,,-0.26691485135868964,0.09060585845337686,0.14309702786193076,0.08988158178506123,-0.1450742709145524,-0.017680930834574636,0.08988158178506123,,False,-0.03722139789433289,0.17490906792297858,,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.959158731489544,0.1514046259635332,0.9999935409454064,0.9488023227048081,0.9173311643288363,0.08425933612171604,1.0,0.5230802890570301,0.9488023227048081,0.5230802890570301,0.15993557207413325,0.9725079690064985,0.3451485095630894,0.9999999999999999,0.07008784432511353,0.9309659941892826,0.15780257165414782,1.0,0.3451485095630894,0.15780257165414782,0.0012101553363906745,0.9977351881221472,0.011564432762894252,0.9999999995778844,0.0008614338200424765,1.0,0.006891470560339812,1.0,0.011564432762894252,0.006891470560339812
gRNA_14704,controlsgRNA,0.34257478890769216,-0.6334772534717239,0.39520420289514446,0.7019519229835155,-1.2321338857046324,-0.08517604487800083,0.34257478890769216,,False,-0.08196638484013481,0.7278403809023203,,3449.2796431499214,0.723379451830106,0.7327663092242884,0.8847404223401673,0.7802953944648539,0.7327663092242884,0.7802953944648539,True,1.3126397333103121,1.2504203283412845,1.3182238065411,0.0,0.0,0.0,0.0,True,,,,-0.581656733391388,-0.6313571065829228,-0.898332555492778,0.0018734660307619863,-0.6468949243102796,-0.5512735707493213,-0.6313571065829228,-0.689560329944342,True,-1.0674901177671199,-1.188502536935527,-1.1177737666429437,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006161966235439578,0.9995247100090257,0.052656802375574574,1.0,0.002153542808119188,0.9980895880804115,0.018830978973321272,1.0,0.052656802375574574,0.018830978973321272,0.9350171443438036,0.0913808825759294,0.9999998615455512,0.7635380410788767,0.9431036763199363,0.05809230441969826,1.0,0.4853001636045316,0.7635380410788767,0.4853001636045316,0.1477534785774049,0.5157420432629399,0.35161587307027997,0.9999999995778844,0.24109538547752973,0.7646658837597973,0.47963949703466235,1.0,0.35161587307027997,0.47963949703466235
